"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"	"metadata_KEGG_Description"	"metadata_KEGG_Pathways"	"clean_KEGG_Pathways"
"206"	"K05830"	17.9230523303938	-1.62535763396928	0.255704705503275	-6.35638531082277	2.06556529234608e-10	2.45480959632596e-08	"K05830"	"acetylornithine/acetyl-lysine aminotransferase [EC:2.6.1.11 2.6.1.-]"	"Metabolism;Amino Acid Metabolism;Lysine biosynthesis|Metabolism;Amino Acid Metabolism;Amino acid related enzymes|Metabolism;Amino Acid Metabolism;Arginine and proline metabolism"	"[['Metabolism', 'Amino Acid Metabolism', 'Lysine biosynthesis'], ['Metabolism', 'Amino Acid Metabolism', 'Amino acid related enzymes'], ['Metabolism', 'Amino Acid Metabolism', 'Arginine and proline metabolism']]"
"207"	"K05831"	17.9230523303938	-1.62535763396928	0.255704705503275	-6.35638531082277	2.06556529234608e-10	2.45480959632596e-08	"K05831"	"acetyl-lysine deacetylase [EC:3.5.1.-]"	"Metabolism;Amino Acid Metabolism;Lysine biosynthesis"	"[['Metabolism', 'Amino Acid Metabolism', 'Lysine biosynthesis']]"
"208"	"K05834"	81.7051494009941	2.28012852505422	0.437387959064065	5.21305737344324	1.85753414678827e-07	9.73930648727812e-06	"K05834"	"homoserine/homoserine lactone efflux protein"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"209"	"K05841"	14.0119409091284	-2.04380580502186	0.261687080235216	-7.81011352637203	5.71364974103308e-15	2.18261420107464e-12	"K05841"	"sterol 3beta-glucosyltransferase [EC:2.4.1.173]"	"Metabolism;Glycan Biosynthesis and Metabolism;Glycosyltransferases"	"[['Metabolism', 'Glycan Biosynthesis and Metabolism', 'Glycosyltransferases']]"
"210"	"K05874"	304.022385181824	1.88513707988926	0.406547462103961	4.63694219152991	3.53601253589964e-06	9.84926825103713e-05	"K05874"	"methyl-accepting chemotaxis protein I, serine sensor receptor"	"Cellular Processes;Cell Motility;Bacterial motility proteins|Cellular Processes;Cell Motility;Bacterial chemotaxis|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'], ['Cellular Processes', 'Cell Motility', 'Bacterial chemotaxis'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"211"	"K05875"	96.1674765540127	2.40049976089459	0.48334372998183	4.96644439969218	6.8191591923012e-07	2.70139728595754e-05	"K05875"	"methyl-accepting chemotaxis protein II, aspartate sensor receptor"	"Cellular Processes;Cell Motility;Bacterial motility proteins|Cellular Processes;Cell Motility;Bacterial chemotaxis|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'], ['Cellular Processes', 'Cell Motility', 'Bacterial chemotaxis'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"212"	"K05916"	108.635440430082	1.42088847461919	0.322833619779666	4.40130267593862	1.07602898005565e-05	0.000215528201698037	"K05916"	"nitric oxide dioxygenase [EC:1.14.12.17]"	"Unclassified;Metabolism;Others"	"[['Unclassified', 'Metabolism', 'Others']]"
"213"	"K05921"	66.7530503303811	1.53718996798858	0.38866637164176	3.95503722510224	7.65227360179238e-05	0.000811991254412413	"K05921"	"5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]"	"Metabolism;Amino Acid Metabolism;Tyrosine metabolism"	"[['Metabolism', 'Amino Acid Metabolism', 'Tyrosine metabolism']]"
"214"	"K05984"	32.2154583185764	2.20568137999808	0.552273021730001	3.9938242376728	6.50160666214017e-05	0.000719888042010883	"K05984"	"excinuclease Cho [EC:3.1.25.-]"	"Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"215"	"K06001"	42.9893353977838	-1.23010073838999	0.239324489084566	-5.13988661626404	2.74904302928715e-07	1.29625190793639e-05	"K06001"	"tryptophan synthase beta chain [EC:4.2.1.20]"	"Metabolism;Amino Acid Metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis|Metabolism;Amino Acid Metabolism;Glycine, serine and threonine metabolism"	"[['Metabolism', 'Amino Acid Metabolism', 'Phenylalanine, tyrosine and tryptophan biosynthesis'], ['Metabolism', 'Amino Acid Metabolism', 'Glycine, serine and threonine metabolism']]"
"216"	"K06019"	3.40358275836938	-1.7721318832035	0.450327674763762	-3.93520536825356	8.31255844242745e-05	0.000858215493245213	"K06019"	"pyrophosphatase PpaX [EC:3.6.1.1]"	"Metabolism;Energy Metabolism;Oxidative phosphorylation"	"[['Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation']]"
"217"	"K06020"	146.258257107375	1.52120863228662	0.33796022188838	4.50114698051371	6.75877464008447e-06	0.000155132732940651	"K06020"	"sulfate-transporting ATPase [EC:3.6.3.25]"	"Unclassified;Metabolism;Energy metabolism"	"[['Unclassified', 'Metabolism', 'Energy metabolism']]"
"218"	"K06077"	72.6739498312391	1.17226467830752	0.266245215326453	4.40295115489743	1.06788215308084e-05	0.000215510707723634	"K06077"	"outer membrane lipoprotein SlyB"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"219"	"K06134"	151.044303961196	1.04681730852404	0.250099658757751	4.18560070702855	2.84412934166015e-05	0.000413723559498312	"K06134"	"ubiquinone biosynthesis monooxygenase Coq7 [EC:1.14.13.-]"	"Metabolism;Metabolism of Cofactors and Vitamins;Ubiquinone and other terpenoid-quinone biosynthesis"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Ubiquinone and other terpenoid-quinone biosynthesis']]"
"220"	"K06145"	243.516686172451	1.50564256002112	0.36443421549256	4.13145225122764	3.60478576704576e-05	0.000471354383426913	"K06145"	"LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"221"	"K06151"	141.942367299782	2.7030314835403	0.533500833638841	5.06659280193392	4.04999349366007e-07	1.74672300033016e-05	"K06151"	"gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]"	"Metabolism;Carbohydrate Metabolism;Pentose phosphate pathway"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose phosphate pathway']]"
"222"	"K06152"	119.935092178776	2.15973160843864	0.486647433139179	4.43798006804849	9.08070256795214e-06	0.000195820956989549	"K06152"	"gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]"	"Metabolism;Carbohydrate Metabolism;Pentose phosphate pathway"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose phosphate pathway']]"
"223"	"K06160"	74.9444445248938	2.46210401932162	0.583913484364505	4.2165561941102	2.4806149339527e-05	0.000372649681651096	"K06160"	"putative ATP-binding cassette transporter"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"224"	"K06181"	110.500341615633	1.58857866737156	0.350269608493079	4.53530260363127	5.75209544043636e-06	0.000137331278640418	"K06181"	"ribosomal large subunit pseudouridine synthase E [EC:5.4.99.12];23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]"	"Genetic Information Processing;Translation;Ribosome Biogenesis"	"[['Genetic Information Processing', 'Translation', 'Ribosome Biogenesis']]"
"225"	"K06182"	177.725658687432	1.61596458733684	0.337530580964614	4.78760941517845	1.68779723660327e-06	5.67345047891068e-05	"K06182"	"23S rRNA pseudouridine2604 synthase [EC:5.4.99.21];ribosomal large subunit pseudouridine synthase F [EC:5.4.99.12]"	"Genetic Information Processing;Translation;Ribosome Biogenesis"	"[['Genetic Information Processing', 'Translation', 'Ribosome Biogenesis']]"
"226"	"K06183"	134.368197477841	1.16479386908365	0.278787797731945	4.17806617993949	2.93998118543266e-05	0.000418165409034411	"K06183"	"ribosomal small subunit pseudouridine synthase A [EC:5.4.99.12];16S rRNA pseudouridine516 synthase [EC:5.4.99.19]"	"Genetic Information Processing;Translation;Ribosome Biogenesis"	"[['Genetic Information Processing', 'Translation', 'Ribosome Biogenesis']]"
"227"	"K06189"	112.466901865958	1.39350260937811	0.319862268597314	4.35657076869056	1.32115990356217e-05	0.000244483154472334	"K06189"	"magnesium and cobalt transporter"	"Unclassified;Cellular Processes and Signaling;Other transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other transporters']]"
"228"	"K06192"	88.3401987948842	1.51573870473316	0.287572882269328	5.2707984590619	1.35831555756579e-07	7.98271604600201e-06	"K06192"	"paraquat-inducible protein B"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"229"	"K06193"	168.154032145779	1.073197461687	0.241201397666946	4.44938326256669	8.61172218673683e-06	0.000189528766480117	"K06193"	"phosphonoacetate hydrolase [EC:3.11.1.2]"	"Metabolism;Metabolism of Other Amino Acids;Phosphonate and phosphinate metabolism"	"[['Metabolism', 'Metabolism of Other Amino Acids', 'Phosphonate and phosphinate metabolism']]"
"230"	"K06194"	130.333519498663	1.51504315701794	0.333860709058742	4.53794985726028	5.68037621264261e-06	0.000136227138947142	"K06194"	"lipoprotein NlpD"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"231"	"K06196"	159.802904755759	-0.751578168772793	0.186492889679714	-4.03006339846825	5.57618111880861e-05	0.000651122633698437	"K06196"	"cytochrome c-type biogenesis protein"	"Unclassified;Cellular Processes and Signaling;Electron transfer carriers"	"[['Unclassified', 'Cellular Processes and Signaling', 'Electron transfer carriers']]"
"232"	"K06222"	76.2924626545198	1.4826350367111	0.336413033327776	4.4071866718271	1.04721930754882e-05	0.000214579649684716	"K06222"	"2,5-diketo-D-gluconate reductase B [EC:1.1.1.274]"	"Unclassified;Metabolism;Others"	"[['Unclassified', 'Metabolism', 'Others']]"
"233"	"K06400"	18.8707737341869	-1.17839829386665	0.30227144742869	-3.89847702748919	9.67995820123931e-05	0.000958674378893108	"K06400"	"site-specific DNA recombinase"	"Unclassified;Cellular Processes and Signaling;Sporulation"	"[['Unclassified', 'Cellular Processes and Signaling', 'Sporulation']]"
"234"	"K06415"	58.4007525215276	-0.936673743290199	0.235123551388249	-3.98375125656175	6.78358774992155e-05	0.000743414493577468	"K06415"	"stage V sporulation protein R"	"Unclassified;Cellular Processes and Signaling;Sporulation"	"[['Unclassified', 'Cellular Processes and Signaling', 'Sporulation']]"
"235"	"K06416"	18.3493361567746	-1.64583091735125	0.242840627606225	-6.77741172708556	1.22347856514233e-11	1.76842253145437e-09	"K06416"	"stage V sporulation protein S"	"Unclassified;Cellular Processes and Signaling;Sporulation"	"[['Unclassified', 'Cellular Processes and Signaling', 'Sporulation']]"
"236"	"K06518"	35.6378393622692	-1.15773890340107	0.248152875540119	-4.66542610429633	3.07978161760829e-06	8.80784603795142e-05	"K06518"	"holin-like protein"	"Unclassified;Cellular Processes and Signaling;Pores ion channels"	"[['Unclassified', 'Cellular Processes and Signaling', 'Pores ion channels']]"
"237"	"K06596"	195.968890213512	1.7457864863766	0.411964195647686	4.23771411404308	2.2580704028506e-05	0.000350033638099855	"K06596"	"chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)"	"Metabolism;Enzyme Families;Protein kinases|Cellular Processes;Cell Motility;Bacterial motility proteins|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"238"	"K06603"	84.4043921847245	1.54150552748815	0.291581149917174	5.28671187395356	1.24534557395934e-07	7.48326756127477e-06	"K06603"	"flagellar protein FlaG"	"Cellular Processes;Cell Motility;Bacterial motility proteins"	"[['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins']]"
"239"	"K06726"	80.7413243845972	2.16302735496062	0.449328417192558	4.81391176742258	1.48004174339464e-06	5.10662144753194e-05	"K06726"	"D-ribose pyranase [EC:5.-.-.-]"	"Environmental Information Processing;Membrane Transport;ABC transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters']]"
"240"	"K06864"	128.247583240872	-1.08828787996072	0.254082986803234	-4.2831985472664	1.84225639314734e-05	0.000309823496558239	"K06864"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"241"	"K06872"	213.444151399695	0.962943317372941	0.232570925923855	4.14042861784114	3.46657473471774e-05	0.000459027229224854	"K06872"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"242"	"K06873"	21.1710746550502	-1.56811727854131	0.280409524821093	-5.59223970562983	2.24159055412567e-08	1.75112312194491e-06	"K06873"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"243"	"K06876"	133.098927306763	1.54233192498458	0.296959707509762	5.19374139312783	2.06109394423757e-07	1.05356057793e-05	"K06876"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"244"	"K06883"	43.3358116313805	-1.39701260505542	0.239896880199381	-5.82338796525549	5.76664767156635e-09	5.50714852634587e-07	"K06883"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"245"	"K06917"	130.868238179437	1.21489233282744	0.297861008519378	4.07872228347874	4.52838924007273e-05	0.000552918393970524	"K06917"	"tRNA 2-selenouridine synthase [EC:2.9.1.-]"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"246"	"K06954"	66.8571510969156	1.75391478146732	0.447456159591397	3.91974664751278	8.86421028998628e-05	0.000904690775397836	"K06954"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"247"	"K06962"	46.3303555502717	-1.02092662946594	0.244223868199836	-4.18029014523087	2.9113738199747e-05	0.000415785038556803	"K06962"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"248"	"K06970"	26.2386268849342	3.10021858038052	0.560292874179127	5.53321079609049	3.14421216458062e-08	2.35874765873214e-06	"K06970"	"ribosomal RNA large subunit methyltransferase F [EC:2.1.1.181];ribosomal RNA large subunit methyltransferase F [EC:2.1.1.48]"	"Genetic Information Processing;Translation;Ribosome Biogenesis"	"[['Genetic Information Processing', 'Translation', 'Ribosome Biogenesis']]"
"249"	"K06981"	17.8137532132248	-1.6581134624861	0.254678067227724	-6.51062527894666	7.48386226485338e-11	1.0005923848109e-08	"K06981"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"250"	"K06991"	114.429319559706	1.55048479032059	0.36264434269495	4.27549697535149	1.90711390386795e-05	0.00031674674403372	"K06991"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"251"	"K07016"	16.2191579882504	-1.85686556116436	0.256633432191899	-7.23547803302523	4.63892223960764e-13	8.26965204580722e-11	"K07016"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"252"	"K07026"	4.35486756622908	-1.70297626090196	0.432507164293506	-3.93745214298066	8.23513490324974e-05	0.000851866566007343	"K07026"	"mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]"	"Metabolism;Carbohydrate Metabolism;Fructose and mannose metabolism"	"[['Metabolism', 'Carbohydrate Metabolism', 'Fructose and mannose metabolism']]"
"253"	"K07031"	84.4768905502373	-0.967236619407306	0.203543224708531	-4.75199614623561	2.01418212686954e-06	6.52839152393836e-05	"K07031"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"254"	"K07046"	251.043025517182	1.14020360229535	0.288898275739657	3.94673038243696	7.92256869325175e-05	0.000835698173008094	"K07046"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"255"	"K07061"	14.0956869303531	-2.02348231217597	0.263065588712139	-7.69193083018615	1.4493097064031e-14	4.07942542623356e-12	"K07061"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"256"	"K07099"	15.4178144989988	-1.96906555055983	0.256846141735241	-7.66632325974185	1.76996773176916e-14	4.5039551379846e-12	"K07099"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"257"	"K07122"	116.619502162712	1.24367800392641	0.310550552940238	4.00475218012489	6.20825307377272e-05	0.000700458595749715	"K07122"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"258"	"K07123"	55.0647839655276	2.06561071379056	0.436116415580292	4.73637460090117	2.17575261767297e-06	6.72596820769655e-05	"K07123"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"259"	"K07137"	189.546826050784	1.24095249477615	0.261744598845311	4.74108157436917	2.12580313274331e-06	6.64841821866155e-05	"K07137"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"260"	"K07146"	204.194585658158	1.15727615775973	0.29571775683629	3.91344831687059	9.09873818029589e-05	0.000919849750249951	"K07146"	"UPF0176 protein"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"261"	"K07154"	554.821465230912	1.46441271923064	0.358907809312536	4.08019185215174	4.49985458049869e-05	0.000552106064718454	"K07154"	"None"	"Unclassified;Poorly Characterized;General function prediction only"	"[['Unclassified', 'Poorly Characterized', 'General function prediction only']]"
"262"	"K07165"	465.027871913106	1.087340760756	0.273632724436097	3.9737234024066	7.07577285326516e-05	0.000769130756489066	"K07165"	"transmembrane sensor"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"263"	"K07168"	130.623243807042	1.47663015088116	0.302019222252838	4.88919261451836	1.01250389376916e-06	3.76032696102604e-05	"K07168"	"CBS domain-containing membrane protein"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"264"	"K07222"	200.241357367008	1.15683269141661	0.291834308476332	3.96400511460232	7.37026721658913e-05	0.000789903588663701	"K07222"	"putative flavoprotein involved in K+ transport"	"Unclassified;Cellular Processes and Signaling;Inorganic ion transport and metabolism"	"[['Unclassified', 'Cellular Processes and Signaling', 'Inorganic ion transport and metabolism']]"
"265"	"K07225"	77.4356919721618	1.20365118761136	0.285902535741002	4.21000528901131	2.55364710076512e-05	0.000380415172559662	"K07225"	"putative hemin transport protein"	"Unclassified;Cellular Processes and Signaling;Inorganic ion transport and metabolism"	"[['Unclassified', 'Cellular Processes and Signaling', 'Inorganic ion transport and metabolism']]"
"266"	"K07230"	34.1762858598342	2.07163806181949	0.507848216606722	4.07924650333817	4.51819081455928e-05	0.000552918393970524	"K07230"	"None"	"Unclassified;Cellular Processes and Signaling;Inorganic ion transport and metabolism"	"[['Unclassified', 'Cellular Processes and Signaling', 'Inorganic ion transport and metabolism']]"
"267"	"K07260"	21.1228498767949	1.58143305101363	0.380061065793093	4.16099725372704	3.16860896588651e-05	0.000444769573479293	"K07260"	"D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]"	"Metabolism;Enzyme Families;Peptidases|Metabolism;Glycan Biosynthesis and Metabolism;Peptidoglycan biosynthesis"	"[['Metabolism', 'Enzyme Families', 'Peptidases'], ['Metabolism', 'Glycan Biosynthesis and Metabolism', 'Peptidoglycan biosynthesis']]"
"268"	"K07262"	162.193180875631	1.57424374093731	0.344612326331911	4.56815853830223	4.92027823415904e-06	0.000120704807322397	"K07262"	"D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7) [EC:3.4.99.-];D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]"	"Metabolism;Enzyme Families;Peptidases"	"[['Metabolism', 'Enzyme Families', 'Peptidases']]"
"269"	"K07275"	272.992290891381	1.44327611264047	0.341560837436172	4.22553160214155	2.38377367219557e-05	0.000361145087787589	"K07275"	"outer membrane protein"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"270"	"K07278"	215.043474947013	0.941208739468684	0.235252633698756	4.00084251840477	6.31173544004273e-05	0.00071063497122839	"K07278"	"outer membrane protein"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"271"	"K07287"	111.20563035976	1.39554336373497	0.329781228142208	4.2317246848665	2.31906170934112e-05	0.000354016225192331	"K07287"	"lipoprotein-34"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"272"	"K07290"	157.534278866357	1.41166383401927	0.300451265634368	4.69847857368384	2.62106680414455e-06	7.91947190314409e-05	"K07290"	"hypothetical protein"	"Unclassified;Cellular Processes and Signaling;Membrane and intracellular structural molecules"	"[['Unclassified', 'Cellular Processes and Signaling', 'Membrane and intracellular structural molecules']]"
"273"	"K07303"	301.708431645865	0.866962243874648	0.220429935524307	3.93305129728646	8.38743295651689e-05	0.000864277291935497	"K07303"	"isoquinoline 1-oxidoreductase, beta subunit [EC:1.3.99.16]"	"Unclassified;Metabolism;Energy metabolism"	"[['Unclassified', 'Metabolism', 'Energy metabolism']]"
"274"	"K07346"	104.357096375311	1.66341266889496	0.375858242015233	4.42563840020181	9.61574824993327e-06	0.000200825188154087	"K07346"	"fimbrial chaperone protein"	"Genetic Information Processing;Folding, Sorting and Degradation;Chaperones and folding catalysts|Environmental Information Processing;Membrane Transport;Secretion system|Cellular Processes;Cell Motility;Bacterial motility proteins"	"[['Genetic Information Processing', 'Folding, Sorting and Degradation', 'Chaperones and folding catalysts'], ['Environmental Information Processing', 'Membrane Transport', 'Secretion system'], ['Cellular Processes', 'Cell Motility', 'Bacterial motility proteins']]"
"275"	"K07396"	69.3723920874185	1.61474664108617	0.349716963642383	4.61729572471468	3.8877306413318e-06	0.000103957917349212	"K07396"	"putative protein-disulfide isomerase"	"Unclassified;Genetic Information Processing;Protein folding and associated processing"	"[['Unclassified', 'Genetic Information Processing', 'Protein folding and associated processing']]"
"276"	"K07457"	37.7964761371473	-1.57839425946326	0.27970712801982	-5.64302479753542	1.67088269694374e-08	1.35392131261441e-06	"K07457"	"endonuclease III related protein"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"277"	"K07459"	23.3200509830691	3.68297621644303	0.792544996485932	4.64702475288216	3.36756770312087e-06	9.43999375226046e-05	"K07459"	"putative ATP-dependent endonuclease of the OLD family"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"278"	"K07477"	31.264795040798	-1.2860501878387	0.244553887933487	-5.25875993510467	1.45030073697356e-07	8.340008969177e-06	"K07477"	"translin"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"279"	"K07481"	301.880040983294	2.18941734500675	0.541277298058517	4.04490887177399	5.23434806835783e-05	0.00062345865188369	"K07481"	"transposase, IS5 family"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"280"	"K07492"	63.5441688708933	-1.26684366854563	0.256051629523082	-4.94761025698305	7.51301490063843e-07	2.95438262416282e-05	"K07492"	"putative transposase"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"281"	"K07495"	21.3763417483227	-1.27585813019375	0.304746101993578	-4.18662657814944	2.83131066465757e-05	0.000413711733185484	"K07495"	"putative transposase"	"Unclassified;Genetic Information Processing;Replication, recombination and repair proteins"	"[['Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins']]"
"282"	"K07502"	25.7006978371495	-1.25461130830725	0.221291538776001	-5.66949516120998	1.43218895339576e-08	1.17836100350162e-06	"K07502"	"hypothetical protein"	"Unclassified;Genetic Information Processing;Others"	"[['Unclassified', 'Genetic Information Processing', 'Others']]"
"283"	"K07508"	8.26438245079589	-1.81453261939324	0.412266401254401	-4.40135944591207	1.07574743735933e-05	0.000215528201698037	"K07508"	"acetyl-CoA acyltransferase 2 [EC:2.3.1.16]"	"Metabolism;Xenobiotics Biodegradation and Metabolism;Benzoate degradation|Metabolism;Lipid Metabolism;Fatty acid elongation in mitochondria|Metabolism;Lipid Metabolism;Fatty acid metabolism|Metabolism;Amino Acid Metabolism;Valine, leucine and isoleucine degradation"	"[['Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Benzoate degradation'], ['Metabolism', 'Lipid Metabolism', 'Fatty acid elongation in mitochondria'], ['Metabolism', 'Lipid Metabolism', 'Fatty acid metabolism'], ['Metabolism', 'Amino Acid Metabolism', 'Valine, leucine and isoleucine degradation']]"
"284"	"K07644"	267.649433785452	1.60360502204792	0.374479668103053	4.28222186312828	1.85036348709012e-05	0.000310211408431284	"K07644"	"two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"285"	"K07645"	160.83589543925	1.59057363652568	0.394231981401738	4.03461340419469	5.4692270717438e-05	0.000644260492944622	"K07645"	"two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"286"	"K07649"	549.055589888473	2.12260003496187	0.414145959526728	5.12524627159833	2.97149084140596e-07	1.35825068545633e-05	"K07649"	"two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
