"","MMH-2GH-30Z","MMH-2GH-39R","END4Rb","MMH-2GH-1Z","MMH-2GH-15Z","END9Ka","END1Kb","END5Zb","MMH-2GH-3Z","MMH-2GH-42K","MMH-2GH-10R","END14Za","MMH-2GH-23K","MMH-2GH-5K","MMH-2GH-33Z","END8Ka","MMH-2GH-17K","END1Ka","MMH-2GH-36R","MMH-2GH-31Z","END13Ra","END13Ka","MMH-2GH-5Z","END10Rb","MMH-2GH-44Z","MMH-2GH-19Z","MMH-2GH-28K","MMH-2GH-30R","MMH-2GH-43R","END9Zb","END9Za","END16Zb","MMH-2GH-43Z","END3Ka","MMH-2GH-38R","MMH-2GH-33K","END11Kb","MMH-33-1Z","MMH-2GH-26K","MMH-55-1K","MMH-2GH-28Z","MMH-2GH-11Z-soil","MMH-2GH-22Z","MMH-2GH-41K","END4Ka","MMH-2GH-45R","END16Rb","MMH-2GH-3R","MMH-2GH-12Z","MMH-2GH-29R","MMH-2GH-38Z","END16Za","MMH-2GH-34Z","MMH-2GH-32Z","END8Kb","END3Za","END11Ka","MMH-2GH-9R","MMH-2GH-15K","MMH-2GH-29Z","END12Zb","MMH-2GH-35Z","END15Rb","MMH-2GH-16R","END4Kb","MMH-2GH-23R","MMH-2GH-16Z","MMH-2GH-12K","END2Ka","MMH-2GH-26Z","MMH-2GH-24Z","MMH-48-1Z","MMH-2GH-28R","END14Rb","MMH-2GH-22K","MMH-2GH-37Z","END15Ra","END8Zb","MMH-50-1Z","END6Ra","MMH-48-2Z","MMH-33-2K","MMH-2GH-23Z","MMH-2GH-2R","END15Zb","END1Rb","MMH-2GH-32K","MMH-2GH-25R","END6Ka","END7Ka","END1Za","MMH-2GH-8Z","MMH-2GH-22R","MMH-52-2Z","MMH-2GH-31K","END12Ra","MMH-23-2K","MMH-2GH-7K","MMH-2GH-14Z","MMH-2GH-3K","END5Rb","MMH-2GH-27R","MMH-2GH-29K","END1Ra","END6Rb","MMH-2GH-26R","END8Za","MMH-2GH-2K","MMH-2GH-18K","MMH-2GH-17R","MMH-23-1K","MMH-2GH-8R","MMH-2GH-4Z","MMH-2GH-24K","MMH-2GH-45Z","MMH-2GH-43K","MMH-2GH-41Z","MMH-2GH-7Z","MMH-2GH-4R","MMH-52-1Z","MMH-2GH-40K","END1Zb","END3Zb","MMH-2GH-20Z","MMH-50-2K","MMH-2GH-38K","END11Ra","MMH-2GH-36Z","END13Rb","MMH-2GH-13Z","MMH-2GH-13K","END15Kb","MMH-2GH-36K","MMH-2GH-9K","END13Zb","MMH-2GH-30K","END14Kb","MMH-52-2K","END14Ra","MMH-2GH-15R","END5Za","MMH-2GH-21Z-soil","MMH-2GH-24R","END16Ra","END3Ra","END11Zb","MMH-2GH-13R","MMH-2GH-12R","MMH-2GH-2Z","END7Zb","END10Zb","MMH-2GH-4K","END12Rb","END5Ra","END9Kb","END12Za","MMH-2GH-39K","END12Ka","END10Kb","MMH-52-1K","END2Za","END7Kb","MMH-2GH-10K","MMH-23-2Z","END7Rb","MMH-2GH-31R","MMH-2GH-25K","END6Zb","MMH-2GH-27Z","END14Ka","MMH-2GH-9Z","MMH-50-2Z","MMH-2GH-42Z","END2Ra","END15Za","MMH-2GH-16K","MMH-2GH-37R","MMH-48-1K","MMH-2GH-7R","END13Za","MMH-2GH-39Z","END3Kb","MMH-2GH-25Z","END8Ra","END9Ra","END10Ra","MMH-2GH-6Z","MMH-2GH-20K","MMH-2GH-1K","MMH-23-1Z","MMH-48-2K","MMH-2GH-6R","MMH-2GH-40Z","END3Rb","END6Kb","MMH-2GH-42R","MMH-2GH-32R","END4Ra","END4Zb","MMH-2GH-34R","END6Za","END12Kb","MMH-2GH-18Z","MMH-55-2Z","MMH-50-1K","MMH-2GH-5R","MMH-2GH-1R","MMH-55-1Z","END8Rb","MMH-2GH-19K","MMH-2GH-19R","MMH-2GH-14R","MMH-2GH-45K","END11Rb","END11Za","END7Ra","MMH-2GH-6K","END13Kb","MMH-2GH-18R","END16Kb","MMH-33-2Z","END5Kb","MMH-2GH-44R","END16Ka","END7Za","MMH-55-2K","MMH-2GH-35R","MMH-2GH-44K","END10Za","MMH-2GH-27K","END15Ka","MMH-2GH-20R","MMH-2GH-10Z","END4Za","END5Ka","MMH-2GH-17Z"
"5a1b230321bf75eaacc64c7ded813229",0,0,7,0,0,0,0,7,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,5,2,14,1,26,0,0,0,21,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,6,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,10,0,0,0,0,19,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,0,0
"7274bca7ef6c043b611626390333a001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"585408bd1d4fb1a34bdfdca1a1858afe",0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,2,0,0,1,1,1,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
"0b73f95e523a05df29fbb74d26ee9d1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"bebbd48310f1fe74cfd2b05918b632a1",9,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,7,11,0,0,0,0,0,0,16,0,0,0,0,2,0,0,1,3,3,0,0,0,0,3,1,0,7,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0,3,2,3,0,0,0,3,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,13,2,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,5,8,8,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,5,0,20,0,0,0,0,0,0,0,7,0,2,0,0,0,8,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2
"16b35d90a70f49dc8ae8a9ee6d920c9e",14,7,0,10,4,0,0,0,12,0,3,0,0,0,3,0,0,0,0,11,0,0,13,0,26,9,0,0,2,0,0,0,62,0,2,0,0,0,0,0,4,5,6,0,0,2,0,2,7,0,11,0,6,7,0,0,0,0,0,9,0,5,0,0,0,2,14,0,0,4,11,1,3,0,0,13,0,0,4,0,0,0,7,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,49,0,29,0,8,31,6,0,0,0,0,10,0,0,0,10,0,3,0,0,0,0,1,0,0,0,0,2,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,8,0,10,0,30,0,0,0,0,0,0,0,12,0,2,0,0,0,26,0,0,1,0,0,13,0,0,0,12,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10
"192b8083e1c8328740789da7c6d1d100",3,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,8,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9853410347f2d964a9fdcbfcc4819fd1",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
"3de1f6c6ef5557ef1f9cf007b60bdae1",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
"2a4a1d28926155698c70538a6430f17b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3202ca8b00e04dd89b2eee50f51d5aff",9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9231f0745a5781f18943f7621b1bcf48",3,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,3,5,0,2,0,0,2,0,0,0,3,7,4,0,0,0,0,0,2,0,0,2,2,0,0,0,0,3,2,2,0,2,0,2,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,2,6,0,0,2,0,0,2,7,0,0,0,0,0,2,4,0,0,2,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,8,0,3,2,0,0,0,0,3,0,0,0,2,0,0,0,0,3,6,6,2,2,3,2,11,0,6,0,0,2,0,0,0,0,2,0,0,24,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,5,0,4,0,0,29,0,0,0,0,0,0,0,2,3,0,0,0,0,9,0,0,0,6,7,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,0,0
"390d3197c39f67b50db3923779343737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,2,0,0,10,0,4,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,12,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4e112ee42d3a1afddec9908a8514fff7",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78a4c558b7f9934dfedca8643708a9fb",6,14,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,12,0,0,4,0,6,0,1,0,0,0,0,8,0,0,3,0,0,5,24,0,0,0,6,0,2,19,0,14,0,7,6,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,4,16,12,17,0,0,0,0,0,33,0,12,0,0,20,2,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,5,11,0,6,0,0,16,14,21,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,12,0,5,0,4,0,0,0,21,0,0,0,0,14,0,0,0,0,25,0,0,7,0,0,2,13,0,8,16,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0
"ea60a58db230cf7de06721374196557e",0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,9,0,0,0,0,0,5,0,0,1,0,6,0,0,0,0,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,0,5,0,0,0,0,0,3,0,0,0,5,0,4,0,0,7,11,3,0,0,0,6,1,0,5,0,0,2,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,6,5,0,0,0,5,0,0,0,5,0,0,0,0,2,0,9,0,0,3,0,0,0,6,5,0,0,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0
"17635b87e4d725ad4140a5c09ed985f4",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,3,0,0,2,6,0,4,3,0,4,0,0,0,0,3,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,0,0,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
"fc1fc962f87279303b17b08fb365125d",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
"86bd3bfd26dbbf0f64aae4c08a6458da",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"abc11d3b8b2c37ee09282119c349cb08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4ffd84e8969e347d69ddb9ef165800e",10,0,0,6,7,0,0,0,8,0,0,0,0,0,16,0,0,0,0,11,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,9,17,2,0,0,0,0,2,27,4,4,0,20,7,0,0,0,2,0,3,0,4,3,0,0,4,0,0,0,4,24,8,10,0,0,0,0,0,11,0,11,0,4,10,0,0,0,5,0,0,4,3,4,12,0,0,0,0,8,0,0,12,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,4,9,3,0,0,0,2,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,14,0,9,6,0,0,0,5,10,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,0,4,0,3,0,0,0,2,0,0,0,4,0,2,0,35,0,0,0,0,14,0,0,0,0,52,0,0,10,0,0,0,3,0,2,12,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0,0,2
"471250d0271fc8767d162488378fdb17",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c80b6bff44baa2a0924ef2d3d2b672a",11,101,2,16,4,0,0,0,13,0,7,1,0,0,13,0,0,0,0,7,2,0,9,0,6,25,0,12,0,1,0,0,11,0,31,0,0,0,0,0,4,6,8,0,0,14,0,2,10,4,19,0,5,11,0,1,0,54,0,3,4,16,0,3,0,18,2,0,0,10,14,0,10,3,0,5,1,0,1,0,0,0,12,39,2,0,0,18,0,0,2,22,4,0,0,0,0,0,18,0,0,20,0,0,0,19,2,0,0,2,0,0,45,0,18,0,12,30,24,0,0,3,3,5,0,0,0,9,2,5,0,0,0,0,2,0,0,0,0,12,0,14,8,0,0,0,6,7,9,0,4,0,2,0,0,3,0,0,0,0,0,0,0,2,0,17,0,0,17,0,28,0,20,0,0,0,13,0,19,2,27,0,10,0,0,0,23,0,0,0,0,8,24,0,0,11,73,0,1,0,0,0,8,2,0,9,32,5,1,0,5,21,0,0,1,2,0,0,0,0,2,0,6,0,0,0,17,0,1,0,0,11,24,0,0,7
