"","MMH-2GH-30Z","MMH-2GH-39R","END4Rb","MMH-2GH-1Z","MMH-2GH-15Z","END9Ka","END1Kb","END5Zb","MMH-2GH-3Z","MMH-2GH-42K","MMH-2GH-10R","END14Za","MMH-2GH-23K","MMH-2GH-5K","MMH-2GH-33Z","END8Ka","MMH-2GH-BR","MMH-2GH-17K","END1Ka","MMH-2GH-36R","MMH-2GH-31Z","END13Ra","END13Ka","MMH-2GH-5Z","END10Rb","MMH-2GH-44Z","MMH-2GH-19Z","MMH-2GH-28K","MMH-2GH-30R","MMH-2GH-43R","END9Zb","END9Za","END16Zb","MMH-2GH-43Z","END3Ka","MMH-2GH-38R","MMH-2GH-33K","MMH-BK","END11Kb","MMH-33-1Z","MMH-2GH-26K","MMH-55-1K","MMH-2GH-28Z","MMH-2GH-11Z-soil","MMH-2GH-22Z","P5BZ","MMH-2GH-41K","END4Ka","MMH-2GH-45R","END16Rb","MMH-2GH-3R","MMH-2GH-12Z","MMH-2GH-29R","MMH-2GH-38Z","END16Za","P5BS","MMH-2GH-34Z","MMH-2GH-32Z","END8Kb","END3Za","END11Ka","MMH-2GH-9R","MMH-2GH-15K","MMH-2GH-29Z","END12Zb","MMH-2GH-35Z","END15Rb","MMH-2GH-16R","END4Kb","MMH-2GH-23R","MMH-2GH-16Z","MMH-2GH-12K","END2Ka","MMH-2GH-26Z","MMH-2GH-24Z","MMH-48-1Z","MMH-2GH-28R","END14Rb","MMH-2GH-22K","MMH-2GH-37Z","END15Ra","END8Zb","MMH-50-1Z","P2BK","END6Ra","MMH-48-2Z","MMH-33-2K","MMH-2GH-23Z","MMH-2GH-2R","END15Zb","END1Rb","MMH-2GH-32K","MMH-2GH-25R","END6Ka","END7Ka","END1Za","MMH-2GH-8Z","MMH-2GH-22R","MMH-52-2Z","MMH-2GH-31K","END12Ra","MMH-23-2K","MMH-2GH-7K","MMH-2GH-14Z","MMH-2GH-3K","END5Rb","MMH-2GH-27R","MMH-2GH-29K","END1Ra","END6Rb","MMH-2GH-26R","END8Za","MMH-2GH-2K","MMH-2GH-18K","MMH-2GH-17R","MMH-23-1K","P6BR","MMH-2GH-8R","P1BK","MMH-2GH-4Z","MMH-2GH-24K","MMH-2GH-45Z","MMH-2GH-43K","MMH-2GH-41Z","MMH-2GH-7Z","MMH-2GH-4R","MMH-52-1Z","MMH-2GH-40K","END1Zb","END3Zb","MMH-2GH-20Z","MMH-50-2K","MMH-2GH-38K","MMH-2GH-BZ","END11Ra","MMH-2GH-36Z","P6BK","END13Rb","MMH-2GH-13Z","MMH-2GH-13K","END15Kb","MMH-2GH-36K","MMH-2GH-9K","END13Zb","MMH-2GH-30K","END14Kb","MMH-52-2K","END14Ra","MMH-2GH-15R","END5Za","MMH-2GH-21Z-soil","MMH-2GH-24R","END16Ra","END3Ra","END11Zb","MMH-2GH-13R","MMH-2GH-12R","P2BR","MMH-2GH-2Z","END7Zb","END10Zb","MMH-2GH-4K","END12Rb","END5Ra","END9Kb","END12Za","MMH-2GH-39K","END12Ka","END10Kb","MMH-52-1K","END2Za","MMH-2GH-BK","END7Kb","MMH-2GH-10K","MMH-23-2Z","END7Rb","MMH-2GH-31R","MMH-2GH-25K","END6Zb","MMH-2GH-27Z","END14Ka","MMH-2GH-9Z","MMH-50-2Z","MMH-2GH-42Z","END2Ra","END15Za","MMH-2GH-16K","MMH-2GH-37R","MMH-48-1K","MMH-2GH-7R","END13Za","P2BI","MMH-2GH-39Z","END3Kb","P3BR","MMH-2GH-25Z","END8Ra","END9Ra","END10Ra","MMH-2GH-6Z","MMH-2GH-20K","MMH-2GH-1K","MMH-23-1Z","MMH-48-2K","MMH-2GH-6R","MMH-2GH-40Z","END3Rb","END6Kb","MMH-2GH-42R","MMH-2GH-32R","END4Ra","END4Zb","MMH-2GH-34R","END6Za","END12Kb","MMH-2GH-18Z","MMH-55-2Z","MMH-50-1K","MMH-2GH-5R","MMH-2GH-1R","P4BZ","MMH-55-1Z","END8Rb","MMH-2GH-19K","MMH-2GH-19R","MMH-2GH-14R","MMH-2GH-45K","END11Rb","END11Za","END7Ra","MMH-2GH-6K","END13Kb","MMH-2GH-18R","P3BZ","END16Kb","MMH-33-2Z","END5Kb","MMH-2GH-44R","END16Ka","END7Za","MMH-55-2K","MMH-2GH-35R","MMH-2GH-44K","END10Za","MMH-2GH-27K","END15Ka","P2BS","MMH-2GH-20R","MMH-2GH-10Z","END4Za","END5Ka","MMH-2GH-17Z"
"4fce50300689cd05b738957e24dd7942",0,0,46,0,0,0,0,58,0,0,0,33,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,75,42,46,0,0,0,0,0,0,413,0,0,0,0,0,31,0,0,0,16,0,0,0,0,47,25,0,0,0,110,0,0,0,0,99,0,24,0,0,0,0,0,0,0,0,583,0,0,0,0,6,24,803,0,6,1167,0,0,0,96,9,0,0,0,0,108,0,0,877,0,22,0,0,0,0,12,0,0,19,7,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,82,50,0,0,0,0,26,0,0,7,0,0,0,0,0,79,0,0,0,6,0,59,0,0,8,19,43,0,0,0,0,41,91,0,10,6,0,72,0,0,0,0,50,8,0,0,220,12,0,0,66,0,0,0,383,0,21,44,0,0,0,0,31,0,0,0,0,0,11,12,5,0,0,0,221,0,0,0,4,0,0,0,15,42,0,25,0,0,557,3,0,0,37,428,5,0,0,0,0,15,41,8,0,0,0,46,0,647,0,0,0,43,0,0,0,38,0,0,0,0,0,80,0,0
"0f9e19cb798e93284bef77850a4e85fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,20,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63a37f347166e51961940ea4b609e9a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,71,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,126,0,2,214,0,0,0,0,0,0,0,0,0,3,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2,0,25,105,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"dd653b49cfe3e2f843a75ce9b8f5585a",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0
"2e673eaf5c17e19e2265b8f261aed08f",0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,6,0,0,0,0,5,7,0,4,2,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0
"05397610c31062b808935f82fe500fb2",0,0,25,0,0,0,0,62,0,0,0,24,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,43,118,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,53,0,0,0,0,39,0,0,0,0,80,0,19,0,0,0,0,0,0,0,0,0,0,9,0,0,5,30,0,0,7,0,0,0,0,54,3,0,0,0,0,47,0,0,0,0,19,0,0,0,0,10,0,0,8,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,0,11,0,0,16,0,0,0,0,0,60,0,0,0,12,0,63,0,0,13,8,38,0,0,0,0,42,81,0,4,8,0,63,0,0,0,0,26,0,0,0,0,8,0,0,44,0,0,0,0,0,3,23,0,0,0,0,36,0,0,0,0,0,6,11,4,0,0,0,0,0,0,0,0,0,0,0,9,16,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,10,43,24,0,0,0,0,0,0,0,0,0,47,0,0,0,33,0,0,0,0,0,34,0,0
"f8a61aa04355e60b2aaaf1f902ce30dc",0,0,4,0,0,0,0,29,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,48,8,0,0,0,0,0,0,165,0,0,0,0,0,39,0,0,0,4,0,0,0,0,7,7,0,0,0,28,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,165,0,0,0,0,4,12,73,0,3,368,0,0,0,4,0,0,0,0,0,18,0,0,666,0,0,0,0,0,0,2,0,0,7,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,16,12,0,0,0,0,1,0,0,1,0,0,0,0,0,18,0,0,0,1,0,35,0,0,0,13,5,0,0,0,0,22,9,0,3,4,0,0,0,0,0,0,13,360,0,0,254,7,0,0,19,0,0,0,190,0,14,1,0,0,0,0,7,0,0,0,14,0,3,2,2,0,0,0,296,0,0,0,8,0,0,0,0,16,0,12,0,2,352,0,0,0,12,340,2,0,0,0,0,2,9,6,0,0,0,0,0,212,0,0,0,34,3,0,0,7,0,0,0,0,0,9,0,0
"355610c35c292f399f74aeb05615e861",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1dbed442b606b25fee42e4c5e5ef1534",0,0,37,0,0,0,0,25,0,0,0,33,0,0,0,0,0,0,0,0,0,20,4,0,14,0,0,0,0,0,53,52,48,0,0,0,0,0,0,45,0,0,0,0,0,2,0,0,0,22,0,0,0,0,59,4,0,0,0,36,0,0,0,0,109,0,53,0,0,0,0,0,0,0,0,50,0,29,0,0,30,34,21,0,13,234,0,0,0,89,10,0,0,0,0,55,0,0,299,0,42,0,0,0,0,8,0,0,29,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,34,21,0,0,0,0,40,0,0,31,0,0,0,0,0,53,0,0,0,29,0,53,0,0,28,31,51,0,0,0,0,31,75,0,22,9,0,81,0,0,0,0,27,0,0,0,68,22,0,0,59,0,0,0,16,0,15,43,0,0,0,0,37,0,0,0,138,0,24,29,14,0,0,0,87,0,0,0,15,0,0,0,18,24,0,20,0,0,339,0,0,0,23,211,22,0,0,0,0,41,54,103,0,0,0,37,0,30,0,0,0,37,0,0,0,31,0,0,0,0,0,26,0,0
"e510ff082def07cf57e35e271bfc2952",0,0,1,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,15,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,0,0,2,7,0,0,0,0,9,0,0,0,0,3,0,0,0,12,2,0,0,0,0,0,0,1,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0
"5d96868b4f0183d45d3bafb98f5310c8",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,2,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,4,6,34,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0
"c77612d0cea78a7761e05637d8be4bec",0,0,8,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33,34,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,5,5,0,0,0,15,0,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43,0,0,10,0,0,0,0,13,0,0,0,0,0,20,0,0,33,0,0,0,0,0,0,3,0,0,3,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,16,13,0,0,0,0,8,0,0,1,0,0,0,0,0,27,0,0,0,4,0,25,0,0,7,0,26,0,0,0,0,38,46,0,3,3,2,21,0,0,0,0,16,0,0,0,39,6,0,0,24,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,4,5,3,0,0,0,17,0,0,0,3,0,0,0,5,10,0,12,0,0,7,0,0,0,0,2,7,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,46,0,0,0,24,0,0,0,0,0,7,0,0
"9be2505edf4d33aaf2a17fe662235d95",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
"4cb45925222e0a6a4ece9ee2096f59ef",10,0,18,6,9,0,0,18,11,0,0,6,0,0,25,0,0,0,0,0,16,0,0,1,0,0,5,0,3,0,54,22,17,0,186,0,0,0,0,0,0,0,12,29,0,73,0,0,0,8,7,54,0,0,4,47,57,8,94,36,0,0,0,5,29,1,0,0,0,0,0,0,0,11,36,13,2,2,0,0,0,23,0,0,5,0,0,0,5,7,0,281,0,0,0,41,1,0,140,0,9,0,0,24,0,0,5,0,6,7,3,59,0,0,0,0,0,0,0,2,0,0,0,0,1,0,111,0,28,27,0,0,0,267,0,30,0,0,67,0,0,0,0,18,0,0,0,6,5,28,0,12,1,10,25,16,8,0,11,24,47,0,9,3,0,23,0,0,0,2,6,0,1,33,122,5,5,0,25,2,0,0,0,0,2,3,0,0,0,0,5,0,0,0,97,4,3,11,2,31,0,0,109,0,2,0,4,0,0,16,4,20,4,11,0,1,41,0,0,8,96,63,5,0,0,13,0,0,13,21,0,0,0,1,0,0,0,0,32,31,0,0,0,33,0,0,0,0,3,7,0,0
"37a907c96aee3fd7b676dcdb6b3a4ff2",1,9,0,0,25,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,13,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,2,0,5,0,18,0,4,0,2,21,0,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,3,0,0,0,6,0,0,0,2,0,0,0,0,13,0,4,0,11,16,12,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,26,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20
"2e31e1ae11d5a78f4d406151a850f95b",0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,1,0,0,0,0,0,83,0,0,0,0,1,0,0,0,0,2,0,0,0,1,14,0,0,2,0,5,0,0,0,0,16,0,8,0,0,0,4,0,0,0,0,42,0,1,0,0,2,5,38,0,0,54,0,0,0,5,0,0,0,0,0,9,0,0,44,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,4,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,2,7,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,4,0,0,0,0,5,0,0,0,29,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"c26ab41a98da234b363570ee469fe811",0,0,49,0,0,0,0,36,0,0,0,98,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,86,35,107,0,0,0,0,0,0,294,0,0,0,0,0,10,0,0,0,26,0,0,0,0,71,17,0,0,0,95,0,0,0,0,143,0,26,0,0,0,0,0,0,0,0,359,0,21,0,0,20,41,625,0,3,627,0,0,0,137,4,0,0,0,0,87,0,0,472,0,47,0,0,0,0,6,0,0,7,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,71,47,0,0,0,19,8,0,0,29,0,0,0,0,0,103,0,0,0,21,0,25,0,0,12,21,46,0,0,0,0,25,139,0,33,3,0,148,0,0,0,0,60,0,0,0,222,5,0,0,49,0,0,0,142,0,0,110,0,0,0,0,43,0,0,0,38,0,16,3,6,0,0,0,207,0,0,0,5,0,0,0,5,32,0,21,0,0,489,2,0,0,4,502,9,0,0,0,0,24,37,11,0,0,0,29,2,605,0,3,0,34,0,0,0,59,0,0,0,0,0,28,0,0
"c626e52c398b04332e7147d4ab6fc849",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"1ee92000de3eccc0b1726b0457b84888",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494250e99c6941af5449741836635b5",3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,60,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,32,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,47,103,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
"8f3f8e1a59183d5e2b6a71cb3c2806f6",3,0,0,3,4,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,6,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,2,0,0,3,4,0,0,0,8,0,0,0,3,0,0,0,3,8,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7
"422dce594e9f2c69563fb76ea2b1e19d",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,13,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
